user,text,latitude,longitude
alvyanaaa,Produktif? (at LUXURY Internet Cafe) ? https://t.co/YB4ujpqHDV,-7.75991,110.38113
annisekarp,With Kiki at Elizabeth Shoes &amp; Bags ? https://t.co/LwmOkyWCZu,-7.78438,110.38394
melinapspt,Eee nurutin mamah? (at Omah Dhahar Mbah Wanto) ? https://t.co/ybOWTE1Iq9,-7.81517,110.44241
vincentialitha,"?
.
.
.
.
#gelato
#girl
#niceshoot
#shorthair
#tempogelatojogja
#vincentialitha
#jogjakarta? https://t.co/O4N58vCF1U",-7.81898579,110.36901869
NurulAmaliaHP,Momong kok zaa.... (at Mal Malioboro) ? https://t.co/hqomBlTNRW,-7.7935,110.36612
nofaristanto,She by Elvis Costello (at Gubug Nofa) ? https://t.co/8yIwh1CNEb,-7.76011,110.44084
kirana_dk_kl10,Just posted a photo @ Jogja https://t.co/5Ltqc6kD15,-7.78764358,110.36361467
Resrilia_,Mayan? (with Ayah at Mie Ayam dan Bakso Pak Paijo) ? https://t.co/DZhmvbqeZp,-7.82006,110.41555
ChandDelima,"Faj#2? (with Shafa, prilsy, and 5 others at @muhajogja) ? https://t.co/lfSXMZIx7C",-7.79937,110.38281
woropg,Puas-puasin dulu wkwk?? (with Rosita and fariska at Jolie Wirobrajan) ? https://t.co/a7HrMnxGd0,-7.8046,110.35111
IfadaAmaliya,Delok2 wae sopo reti ono le kepencut? (with Liniasinta and Janu at @galeriamall) ? https://t.co/46ldIFSlAq,-7.7827,110.3788
anggiatt_23,"Kuy weekend??
Captured by ? : hykifly 
.
.
.
#snapseed #minimalist #minimalism #minimal? https://t.co/DIZWh9c3eW",-7.818452,110.390789
danangkunci,"?Ya Allah, sesungguhnya waktu dhuha adalah waktu dhuha-Mu, keagungan adalah keagunan-Mu,? https://t.co/g99NY5GnnF",-7.82945272,110.39845507
EkhaVR,Cari makan gratis wkwkwk ? (at Godean Km 5) ? https://t.co/f3x96VAIwl,-7.77635,110.33852
wahyuidaP,Reoni emak emak ? (at RM Mataram Indah) ? https://t.co/13D29puJNH,-7.81258,110.41813
dolajoentak,"""WAR IS OVER"" 250217
Part 2/3
Taken by @kertiyudho 07studio.yk
at kamehamehouse? https://t.co/QqhfNvQegZ",-7.80138889,110.36444444
gioovannys,??? (with Yuliani and Aditya at @museumdemata) [pic] ? https://t.co/fXIjXvZ1Hf,-7.81627,110.38678
FarraAnd,Walach (at @yudomotor) ? https://t.co/BNnUjzbSJ7,-7.77932,110.36091
ammara5501,Panas (at Pasar Beringharjo) ? https://t.co/98yo4CFeAY,-7.79829,110.36656
NoviaristanaR,"Phothoooo? (with Julistra, Fani, and 3 others at Banyumili Resto &amp; Swimming Pool) ? https://t.co/rXzZNKROyJ",-7.77613,110.34685
rifqirifai,"?PETUAH KOPI?

*Kyai :* Tolong buatkan kopi dua gelas untuk kita berdua,? (at Masjid Margoyuwono Langenastran) ? https://t.co/HjQTQkSZy2",-7.81195,110.36511
aavidanurul,Belanjahhhh (with Adin at @lippoplazajogja) ? https://t.co/CYDPeKh1Yt,-7.78385,110.39041
dw_adix,At @rm_mbahbuyut ? https://t.co/XF9OmeyDIL,-7.81813,110.36195
Wind_WN,Liburan sekali kali ??? @ Kebun Buah Mangunan imogiri yogyakarta https://t.co/0yvDmaGE9K,-7.78310621,110.39945684
the_edelweis,"Thanks Solo &amp; Jogja sudah membuat saya ndut dikit ?

#Bismillah ? (at @jog_ap1) ? https://t.co/5gS1JqeSaP",-7.78601,110.43693
Wind_WN,Test ?? @ Kebun Buah Mangunan imogiri yogyakarta https://t.co/mjHmBrGjur,-7.78310621,110.39945684
fdwiyusti,"Panasssss .-. (at Mie Ayam ""Bu Tumini"") ? https://t.co/AJMRQlffWt",-7.8338,110.39065
Wind_WN,????? @ Kebun Buah Mangunan imogiri yogyakarta https://t.co/wQVYIZ9Jnx,-7.78310621,110.39945684
LinangGati,Kudu mandiri Lin. Contohnya ke bengkel sendiri ?? (at AHASS HONDA 12112 UTAMA MOTOR) ? https://t.co/8Bx2Vcl02J,-7.81416,110.36314
FeryNdoet,Es tape (at Warung makan SOMPEL) [pic] ? https://t.co/uOcqkvk8tF,-7.803,110.40524
yettyfitria,My handsome.. My little man.. my guardian.. ??? (at @kai121) [pic] ? https://t.co/toNdUPb0HL,-7.78923,110.36339
lexizfreaks,"Halan-halan (at @PlazaAmbarrukmo in Sleman, DI Yogyakarta w/ @cecil_novi) https://t.co/S2qCyYzVKT",-7.7827716,110.40143967
GalNan,"Throwing shade takes a bit of creativity, being a bitch takes none. Shade is all about an insult? https://t.co/5Mr0T6DXQh",-7.819116,110.369233
ZulfaLova_,"Paling enak seJogja ?? (with Devi at Mie Ayam ""Bu Tumini"") ? https://t.co/mxLrhm1iCq",-7.83398,110.39065
yettyfitria,Bukan Cinta Biasa by Afgan (at @kai121) ? https://t.co/DzvXJNhuwY,-7.78924,110.36343
farisatiara_,Mlipir (with Atika at Mal Malioboro) ? https://t.co/a2FJWpnGw6,-7.79318,110.36612
bemandry,"Selfie setelah berkeringat. Salam olahraga!
#bestfriend #sport #sunday #weekend @ Yogyakarta https://t.co/oHbiqW8Ct9",-7.80138889,110.36444444
rikaumixbibie,"Anak lanang lg iklan mi??? @ Demangan GK I, Yogyakarta https://t.co/Mf9ezX5tNE",-7.780626,110.38927219
donnyanwar,"Sunday vibes! It's time to treat yourself after having worked hard.
.
.
? Hoegi Patbingsoo
?? https://t.co/dT41AHaZuK",-7.78226389,110.40143694
Mutiaranur07,"To dearest and very dear Mr Syahir Othman 

Happy bornday!!!!! Wish u happily ever after with? https://t.co/SLFH8JnPWb",-7.80157,110.3723
sammy_rolasan,Detik tak pernah berjalan mundur dan hari pun tidak pernah terulang lagi? (at Kebun Buah Mangunan Imogiri) [pic] ? https://t.co/vl2gm6Tkam,-7.78428,110.3503
RatihFebriani_,Cah selooo (with Anisa and Dena at @muhajogja) ? https://t.co/mvgmUzaaET,-7.80583,110.38818
themoonwalking,"it's now, it is the time,,,

#givebloodgivelife (at Gereja Kristus Raja Baciro) ? https://t.co/eaIv57snjo",-7.79195,110.38926
alikasyp,At Yammie Pangsit Pathuk ? https://t.co/rHY6BiZwlL,-7.79309,110.35751
santikazora,"Upload lagi ah~

""KANG BECAK""

#clashjogja #clash2017 #cosplay @ JEC (Jogja Expo Center),Yogyakarta https://t.co/IA5usApOGm",-7.79932677,110.40435003
erwitami,"Attending Nila &amp; Fendy's wedding party?
Selamat memasuki usia usia? (w/ Lutfi at Sasono Hinggil Dwi Abad) ? https://t.co/PCxdStVNbk",-7.81092,110.36123
CosmasD,Happy wedding Adi &amp; Anna (with Damianus and Luisa at Joglo Perwita) ? https://t.co/IIVoYX7Dyg,-7.8335,110.40729
praditangelica,? (with Bunda at @gramediabooks) ? https://t.co/fNWLMATjaz,-7.77609,110.37461
angeliaghea,Mangan sek (at @gastia) ? https://t.co/uzq8ZMy4hZ,-7.79475,110.36887
santikazora,"Upload lagi ah.. 

""Kang becak"" ??

#clashjogja #clash2017 #cosplay @ JEC (Jogja Expo? https://t.co/tGxPNdda1M",-7.79932677,110.40435003
ekokurnia_,Pertemuan proktor2 SMP se jogja. kok kaya ajang pamer server ya ?? #sasanamitra #dikporajogja? https://t.co/niUadoQFTc,-7.79947922,110.3843306
NanadSyafira,? (with Tiara at @plazaambarrukmo) ? https://t.co/uTrSJc1MHq,-7.78254,110.40224
sabeetayusti,Hummm? (at @museumdemata) ? https://t.co/jxUR9VTqXh,-7.81641,110.38724
haekalau,Namanya jugaa bisnis ya ? (at 1st Mister Burger Kofisyop) [pic] ? https://t.co/ZNQ1RUlmIc,-7.78308,110.37366
_LintangAnmi,"On duty saat weekend itu apa? Tiba tiba aku? (w/ Pelangi, Ibu, &amp; Bapak at Ajam Goreng Spesial ""LOMBOK IDJO"") ? https://t.co/dZ9F7qX0X7",-7.78248,110.36349
Ariyadi,Gmailify...catat!,-7.79124325,110.36374403
deviantie,Begitu nyampe si krucil lgsg nyeker n lari2 ??? #aghnianyeker #sukanyalarilari (with Ervan at @jog_ap1) [pic] ? https://t.co/7wVvGIsSvd,-7.78566,110.43701
dikoKW,"Pertama kali menontoni @_starsandrabbit
.
.
.
.
.
.
#vscocam #vsco #vscogood #explorejogja? https://t.co/GGndGhVzDq",-7.79919978,110.40441572
TS_Putri,"""Kasihan""? (at @marko_milk) ? https://t.co/UYac1d8l8u",-7.84674,110.34386
rheinjingga03,"sea has many good things to make you fresh (again)

yuk mas ad111tya? https://t.co/0w0Z6hPZ9y",-7.82577243,110.40653863
ipenkwildblood,"Kuy takis! ??
Enak, dijamin, gak nyesel, murah lagi. (at Wolkenhaus Vapegasm) [pic] ? https://t.co/KO0wFFZhjg",-7.78572,110.43742
RonyPepenK,nunut ngiyup seko panas (at PT. Jawara Kreasitama) ? https://t.co/9LB7LPVLcB,-7.82868,110.38985
diandrarizkaa,?? (at Taman Sari Water Castle) ? https://t.co/ruepMZpk18,-7.80958,110.36091
Zalitex_Snex,Anjay kegasiken ? (with Dionysius at Taman Sari Water Castle) ? https://t.co/TCrxfOXKEx,-7.80793,110.36098
nisak_zuhrotun,Terkadang indahnya persahabatan itu datang ketika jarang bertemu.? https://t.co/xIIKlmxdkv,-7.84641,110.39079
ZiethaV,"Hihhhh panaaaasnyaa loh yaaa? (with Dynan at Pempek ""Ulu Bundar"") ? https://t.co/uFqTYGD1IU",-7.78338,110.40142
WahyuniRahma4,@uuakhyarudin ya kan emang aku perempuan. Hihihi,-7.8039635,110.3522919
mizz_erny,"I'm at @LippoPlazaJogja in Yogyakarta, DI Yogyakarta, Indonesia https://t.co/7ieryBKFeV",-7.78355148,110.39059655
BagasZ,Attending Ardian &amp; Risti Wedding Party ? (with Salma and Rizky at Taman Perwacy Yogyakarta) [pic] ? https://t.co/lKMcKagHQJ,-7.83362,110.40748
rosiitarahma,"Puanas (at Mie Ayam ""Bu Tumini"") ? https://t.co/wWKPxhiL2z",-7.83367,110.38644
riskaaSafira,A..yooo... ma bro~ ??? ? Logan (with Febrian and Muhammad  at @cinemaxxtheater) ? https://t.co/8pf2mtpZPw,-7.78432,110.39069
raezhita,"kurang piknik bikin panik ?
kadang pas piknik pun bisa bikin panik? https://t.co/AXyPk3HtxM",-7.7774517,110.4062808
dhani_sandy,Nyalon dulu???? (at @twinmonkeyid) ? https://t.co/Y0U28ojVQJ,-7.78178,110.39255
SalimahAlifa_,Unchh? (with Ji Girls INA at Sahid J-Walk) [pic] ? https://t.co/swDIVtXCco,-7.77942,110.41344
syidik_sulis,"Mau ke mana kita? Ke Timur, Selatan, Barat po Utara Jogja. Titik nol kilometer Yogyakarta.? https://t.co/H1oDcXOYeU",-7.80133654,110.36470781
syidik_sulis,"Mau ke mana kita? Ke Timur, Selatan, Barat po Utara Jogja. Titik nol kilometer Yogyakarta.? https://t.co/H1oDcXOYeU",-7.80133654,110.36470781
nadyaputri026,Biar tambah ilmunya (with ifah and Kartika at Toko Buku Togamas) ? https://t.co/eryNS3NO02,-7.78446,110.37496
ewiikwik,Berdua ro kinan seko cangkringan ?? (at @ugmyogyakarta) ? https://t.co/FuSpNRPBtk,-7.7729,110.39174
studiokopi,"Minggu yang sibuk
.
#ayongopipagi
#studiokopi
#yogyakarta
#jogja @ Studio Kopi Jl. Raya? https://t.co/CBn5pJL0dP",-7.77682,110.41556
mauliaregita,With Nenden at Lotek &amp; Gado-Gado Colombo Bu Bagyo ? https://t.co/vcQLWCkgm4,-7.78051,110.37849
rahmadini_desy,"Gapapa jelek yang penting Sombong ?

#instagram #instagood #instadaily #slemanhitz_? https://t.co/V2kfe1p2Od",-7.76706544,110.3553442
anief_widya,"Sesekali memberi hadiah diri sendiri,Spa semisal. (at Flaurent Salon) [pic] ? https://t.co/bZ92ZZRVwd",-7.76881,110.4093
intanrosita_,Yeayyy? (at Mirota Kampus) ? https://t.co/e7SBxWjdcZ,-7.78264,110.41471
hamdanhikmatyar,"Last day! #SharpInfinity #LiveYourLife #KelasPekerja? (w/ Yoyok, Izzatika, &amp; Natasha at @hartonomall_yk) [pic] ? https://t.co/d0btS3OJuQ",-7.76045,110.39889
dellapratitas,"Kesampean? (at Mie Ayam ""Bu Tumini"") ? https://t.co/TgoaKJjmEV",-7.83588,110.39217
VhiDyya,"Anak pantai ? 

#latepost #komukgakkekontrol #swipekiri @ Pantai? https://t.co/FaU5biCqqf",-7.82577243,110.40653863
OktaNur_,? (at @giantindo) ? https://t.co/HXORx4sGYw,-7.77969,110.34196
surlie_good,Panas2 gini enaknya yg segeeerr2... #bakery #cafe #restaurant #panas #siang #seger #beverages? https://t.co/uawwgqb2AQ,-7.77411732,110.41171704
nurmarafs,Belet ngising. (at Soto Bathok Mbah Katro) ? https://t.co/xrVuZy8ZNi,-7.79359,110.37961
jogja_culinary,"? Slide Kiri-Kanan untuk foto yg lain
.
MARKETASTE LAST DAY!
Siapa yg belum jajan seru di? https://t.co/tbuul9TMFG",-7.782018,110.40182
AndhikaDamarN,? (with Wildan at Soto Daging Sapi Pak Ngadiran) ? https://t.co/6tVB887SfH,-7.75803,110.38595
pradana_kidal,Sulap selip ? #funwithbintang @ Yogyakarta https://t.co/9nHwFkzzyq,-7.80138889,110.36444444
Vncberlian,Happy Sunday (at Warung Bu Komang Khas Bali) ? https://t.co/dQDk53pkWs,-7.79473,110.36044
praditangelica,? (with Bunda at @gramediabooks) ? https://t.co/emxA453Doe,-7.77355,110.37538
zainulhadi18,"Hal yang paling sulit di pahami di dunia ini adalah pajak penghasilan.
. 
Albert? https://t.co/bgbkmXIF9b",-7.78597,110.36667675
enjoykeunatuh,Panaspanasan (at @ugmyogyakarta) ? https://t.co/j2JoyakLSt,-7.7705,110.38596
adeliadss,"Mlipir wae lah gasuka rame rame wkwkwk (at RW 17 Nanggulan, Maguwoharjo) ? https://t.co/0VpstTtrlB",-7.77726,110.42937
OemahDjowo,regrann from kh_maysilla.yk01  -  Halo guys tadi makan siang dimana kalo aku &amp;papaku di? https://t.co/xizHTYNGzS,-7.8239094,110.3782098
spd_speedometer,"Mobil Agya / Ayla.
???
Kami Usahakan Pelayanan Cepat &amp; Maksimal
?Order: ?BBM 5B904B96
? WA? https://t.co/pqSRAXMyqT",-7.80157,110.3723
januaverakd,"WE'RE COMING!
? SMA Negeri 1 Kasihan proudly present TIRTO OPEN BADMINTON!
Yuk yang jauh dan? https://t.co/sCNZXzJ6Ic",-7.81800925,110.3495037
spd_speedometer,"Toyota Vios 
???
Kami Usahakan Pelayanan Cepat &amp; Maksimal
?Order: ?BBM 5B904B96
? WA? https://t.co/bwzn7dSaTp",-7.80157,110.3723
GanbaThere,"Sometimes we just need to take a break.
Happy Sunday guys~

#EdisiJemuranHariIni
#Jogja #Sunday? https://t.co/yg8EkfMFmC",-7.80138889,110.36444444
Raviifirmansyah,serasa jadi doraemon. perdana banget bisa berdiri dikelilingi dengan awan???? (at Kebun buah mangunan) [pic] ? https://t.co/yYv8MztmQR,-7.77502,110.40166
spd_speedometer,"Yamaha Xeon 125
???
Kami Usahakan Pelayanan Cepat &amp; Maksimal
?Order: ?BBM 5B904B96
? WA? https://t.co/hIzz2wtWPf",-7.80157,110.3723
Ardilla_dev,"They just can stop time.
And i like remembering how i received 'em. 

#flowers #flower? https://t.co/G5k5uRATA9",-7.80764508,110.34803152
Bet_Beatricee,"jalan"" ? (at RS Panti Rapih) ? https://t.co/QFProuC2tZ",-7.77626,110.3759
spd_speedometer,"Mobil Timor
???
Kami Usahakan Pelayanan Cepat &amp; Maksimal
?Order: 
?BBM 5B904B96
? WA? https://t.co/lBPNAScNk0",-7.80157,110.3723
sabeetayusti,"Done ya cui (with reydita, Arfian, and 4 others at PLN APJ Yogyakarta) ? https://t.co/wFvwbKNcsD",-7.81032,110.40288
yesie_imoet,Holidehhh kitaa ??? @ Upside Down World Jogja https://t.co/5zX2wl3KGG,-7.80157,110.3723
serayutrans,"https://t.co/uoFvkTBhwI 
RENTAL MOTOR JOGJA free delivery gaes.
? 082227426957 / 087739068082
Bbm :? https://t.co/NrAYm9tNJk",-7.810151,110.358946
irulrizal,Loading.... (at PT Smartfren Telecom Yogyakarta) ? https://t.co/fheZ93atHV,-7.80034,110.39328
Dinni_arika,?? (with Ilyasa Sukma at @ugmyogyakarta) [pic] ? https://t.co/IFWZ0w2Qgv,-7.77018,110.37284
raezhita,"""kalo kata tetangga sebelah, senyumin aja, kalo kata tetangga? https://t.co/9O0IAvP56h",-7.7774517,110.4062808
Ezadhyl,"Ditraktir orang pajak? (with Erry, Afifah, and Mas at @mcdonalds_id) ? https://t.co/IwWLa6G3JX",-7.78317,110.38967
amiique,? @ Merapi Lava Tour https://t.co/n2XOuZsMSN,-7.80157,110.3723
jogjascrummy,"Ayo borong Jogja Scrummy Mangga.

Lokasi Jogja Scrummy sudah ada 4 yaaaa. Bisa cari lokasinya di? https://t.co/RqqKJNPOZ6",-7.7949027,110.3613886
fynalana,Kangen nggembel ? @ Yogyakarta https://t.co/J0zAxQYjeH,-7.80138889,110.36444444
oktifiaNyit,Ngintipin raja mandi dulu sekalian bikin video klip ???? (with Ario at Taman Sari Water Castle) ? https://t.co/MG3lRVKyQo,-7.8083,110.35707
putri_putih,Selamat Tryout ya Kakak... Bismillah ya Kak... (at @hartonomall_yk) [pic] ? https://t.co/vvPAtIh5yA,-7.75993,110.40368
extachima,Foto sebuah lorong jalan depan Malioboro Mall Jogja. Sebuah Mall klasik di Malioboro yang? https://t.co/uumZhu0xjs,-7.79293,110.36582
jessicaanovi,"HWD sist,broth?? (at GOR Ponggalan) ? https://t.co/zoinS26yd8",-7.82948,110.39192
pameladewandr,? (with David and Bunda at Saoto Bathok Mbah Katro) ? https://t.co/qDJ6WL8zkc,-7.76093,110.44735
fiyafiiyaa,? (at Semar Gold &amp; Diamond Jewelery) ? https://t.co/uj7Hetnfv9,-7.80522,110.36942
dydyahfa,"[DUKUNG RAMPOE]

RAMPOE UGM akan mendelegasikan 2 tim keberangkatan menuju The 11th National? https://t.co/kBitqgVcAN",-7.79293,110.36582
FitaRohmawati,At @cinema21 ? https://t.co/aNxktRivqM,-7.78122,110.40219
BangkitInds,Legenda ? (with Tamara Hoya at Soto Kadipiro) ? https://t.co/qwMbC3w05j,-7.80006,110.34671
indahapryn,Tiba tiba pengen ngepost ini temen temen. Kangen moment pas disana huhu? @ Hotel Taman Eden II? https://t.co/brLwH3HbNp,-7.798615,110.40709
rizkiputri_rps,setiap pertemuan pasti ada perpisahan ~~~ @ Water castle Jogyakarta https://t.co/DqV4oHm1nI,-7.80995982,110.3591367
suciprima_,Unch? (at @plazaambarrukmo) ? https://t.co/IpB5pwHy3X,-7.78282,110.40168
at_ramma,It's better to be hated for what you are than to be loved for what you are? https://t.co/AvMxcy8ipw,-7.75983,110.38104
MonicaRindaa,At RM. Lie Djiong ? https://t.co/fpPt3lRkEY,-7.80177,110.37054
lola_vita,There will always be a reason why you meet people. Either you need? https://t.co/w9Sa9X7wyW,-7.80138889,110.36444444
cromed050730,"SEMUA WARNA ADAA

ADAA BOS ADAA

""Acc LIGHTSPEED 2017"". 
 
YINYANG RED WHITE
YINYANGWHITE? https://t.co/MI9ObkoZJP",-7.8094758,110.3980402
Raviifirmansyah,"?negeri diatas awan?

#doraemon @ Kebun Buah Mangunan imogiri yogyakarta https://t.co/yM6oUwqZEQ",-7.78310621,110.39945684
Diindaak,At Toko Buku Togamas ? https://t.co/mTySpOZNAe,-7.75919,110.39572
irenejessy,"Sunday morning activity????????? (with Odilia, Rita, and Emma at @gibranphoto) [pic] ? https://t.co/yd3BmAeBg3",-7.76775,110.36915
desy_chrisse,Just posted a photo @ Jalan Malioboro Yogyakarta https://t.co/jTfedIy7Kb,-7.79905221,110.36517004
nallacrs,Paginya kita (with Luqy Cintya and Anggit at @ugmyogyakarta) ? https://t.co/wCf3Mny6tn,-7.76996,110.38776
yogoaditomo,".
Aku memangkas
Semua rasa yang mulai tumbuh
Agar tak menjadi duri
Di kala tak bisa ku? https://t.co/GsWivIkrJD",-7.80138889,110.36444444
SalmaSholeha,At Makaroni Ngehe Taman Siswa ? https://t.co/bYfLomw053,-7.81322,110.3765
jogjascrummy,Mampir dulu kakak ke outlet Jogja Scrummy. Salah satu outlet nya berada di jalan Kaliurang KM? https://t.co/BrRyRBhbC4,-7.75826364,110.38172547
MA_Praja,The conversation between two Batara's. #wayang @ Kraton of Yogyakarta https://t.co/26uubJkZ1f,-7.805689,110.36406
LaksmitaCO12,Nanashhhh? (with Alda and Arung at @ugmyogyakarta) ? https://t.co/blRMx5glx3,-7.77005,110.38338
asridwiasri,At @theedelweiss [pic] ? https://t.co/LnD8VugNPW,-7.78024,110.38795
alifiatamara,Bismillah (at Sahara Photo Copy) ? https://t.co/XaQrhBrEIT,-7.80172,110.38751
AnyaPudihang,Sunday ? (with Edgar at @gbika_ind) ? https://t.co/9asOYAJ5ER,-7.77797,110.37307
AnyaPudihang,Sunday ? (with Edgar at @gbika_ind) ? https://t.co/9asOYAJ5ER,-7.77797,110.37307
WPRangga,Minggu minggu (at @jogjacitymall) ? https://t.co/t6vyiEOIHT,-7.75291,110.36128
resarumsal,AD-ART? (at @jogjastudent) ? https://t.co/2KDJRPLOMI,-7.77255,110.37612
iggkrisna,Yumie! (at @gudegyudjum) ? https://t.co/xVO4fMeJ54,-7.78327,110.42872
alviraoktasari1,????? (at @infosuperindo) ? https://t.co/NaABU39YaE,-7.78316,110.38248
PutriIntanF,Cavek? (at Tegal Lempuyangan) ? https://t.co/lh6eKBtRUt,-7.79033,110.37652
KhoyrulHuda,"Aku bahagia... Aku bahagia... 
Aku bahag(ya-nggak ya?) ???? @ Yogyakarta https://t.co/AR2UdYs8OF",-7.80138889,110.36444444
ammara5501,Nyariin sepatu buat bapak? (with family? at Canada Shoes &amp; Bags) ? https://t.co/qfijqMrVfn,-7.78348,110.38144
rukysj,#happysunday @ Yogyakarta https://t.co/ITpztY0Zf8,-7.80138889,110.36444444
Aisyah19Hindun,The secret of victory is learning how to use pain and? https://t.co/DhxWFYcgbv,-7.77590769,110.38757896
yrcmhptra,??? (at @ugmyogyakarta) ? https://t.co/b9zL3LNHWR,-7.76673,110.38363
sid_Soekamti,? ? La La Land (at Taman cemara) ? https://t.co/SJWgcuwaM7,-7.75893,110.42379
windaceng,At Mbelinger Coday Coffee Shop [pic] ? https://t.co/kyfRkGgCZn,-7.80785,110.39817
FransiskaIka1,Pokpok (at KFC Seturan Merbabu Hotel) ? https://t.co/WQROIdh2ar,-7.77074,110.40769
adhisanjayapn,? (with Angela Vivian and Caca at @lippoplazajogja) ? https://t.co/5KSCsPjDOC,-7.7836,110.3906
Nick_Chuu,Let me go home... (at @jog_ap1) ? https://t.co/3vvFwQ6bxk,-7.7856,110.43438
frsk_,"""ngadem yo"". (with KeluargaJomblo?? at @indomaretpoint) ? https://t.co/mUsYB1A09N",-7.77443,110.38146
deviantie,Alhamdulillah #safeflight #balitojogja #jogjatoborobudur (with Ervan at @jog_ap1) ? https://t.co/erXTrS3259,-7.78606,110.43825
Jayaa_Indraa,Just posted a photo @ Yogyakarta https://t.co/HmDOo0yiYD,-7.80138889,110.36444444
Verayosepha,"Happy sunday, God bless us ? (with Presentia at @gkigejayan) ? https://t.co/tcBObydiQM",-7.76287,110.39544
eR_Lhin,"Hahaha...ada yang kirim ini kemarin
Maafkan baru baca DM
Tapi, terimakasih yak
Saya juga masih? https://t.co/sLnCIvrHsr",-7.7768553,110.3894016
NenengAstri,?? (at @jog_ap1) ? https://t.co/l3Jk8x1CbA,-7.78566,110.4378
Titin_surya,#pathdaily (with anak at ASRAMA POLTEKKES KEMENKES YOGYAKARTA) [pic] ? https://t.co/d6VuBMmsjm,-7.7816,110.34931
windakartika19,Ujian semakin dekatttt? (with Widya at Neutron Yogyakarta 8) ? https://t.co/zNmmwXGvr7,-7.76145,110.38036
Anisadika21,Family day? (at Pabrik Gula Madukismo) ? https://t.co/QRFOtup71G,-7.79856,110.36871
widyariaristi,yg di mau tuh ngga gampang. (with Winda at Neutron Yogyakarta 8) ? https://t.co/Bmy5Y0O1HS,-7.76515,110.37621
Nurafinafina,Sertijab Pengurus Rampoe UGM (at Gedung A 201 FIB UGM) ? https://t.co/bragw6BVSU,-7.77172,110.37896
kriezkyy,OK (at RS Panti Rapih) ? https://t.co/bSTIgCggdK,-7.77684,110.37795
farahdibaay,With Mama at Bubur Ayam Syarifah ? https://t.co/0V3RN7y0bm,-7.7784,110.37588
nameliadevianti,Panasnya?? (at @ugmyogyakarta) ? https://t.co/IFvtoDicv6,-7.76914,110.38725
tubagusharyo,Pendopo RW 012 @ Kelurahan Pandeyan https://t.co/qIGsROZMGK,-7.81545,110.38822
tubagusharyo,Pose dulu sebelum ke kampung KTR di RW 012 @ Kelurahan Pandeyan https://t.co/0iOfphvVvQ,-7.81545,110.38822
